0006521|06/06/1994|00410||367||||
0006521|06/06/1994|00415||70||||
0006521|06/06/1994|00440||237||||
0006521|06/06/1994|00530||86||||
0006521|06/06/1994|00535||56||||
0006521|06/06/1994|00610||0.06||||
0006521|06/06/1994|00615||0.03||||
0006521|06/06/1994|00620||0.02||||
0006521|06/06/1994|00625||7||||
0006521|06/06/1994|00630||0.05||||
0006521|06/06/1994|00665||2.23||||
0006521|06/06/1994|00680||50||||
0006521|06/06/1994|00900||22.4||||
0006521|06/06/1994|00916||32.8||||
0006521|06/06/1994|00927||34.5||||
0006521|06/06/1994|00929||135||||
0006521|06/06/1994|00940||111||||
0006521|06/06/1994|00945||53||||
0006521|06/06/1994|00950||1.5||||
0006521|06/06/1994|32211||111||||
0006521|06/06/1994|32218||131||||
0006521|06/06/1994|70300||691||||
0006521|06/06/1994|70507||1.07||||
0348425|06/06/1994|00010||27.7||||
0348425|06/06/1994|00094||960||||
0348425|06/06/1994|00300||13.6||||
0348425|06/06/1994|00400||9||||
R161069|06/06/1994|00010||27.8||||
R161069|06/06/1994|00078||0.1||||
R161069|06/06/1994|00094||962||||
R161069|06/06/1994|00300||15.4||||
R161069|06/06/1994|00400||8.8||||
R161069|06/06/1994|31616|<|7||||
R161069|06/06/1994|72053|>|5||||
0006540|09/13/1994|00410||594||||Y
0006540|09/13/1994|00530||1220||||
0006540|09/13/1994|00535||330||||
0006540|09/13/1994|00610||0.38||||
0006540|09/13/1994|00615||0.6||||
0006540|09/13/1994|00625||24.3||||Y
0006540|09/13/1994|00665||2.06||||
0006540|09/13/1994|00680||50||||
0006540|09/13/1994|00940||206||||
0006540|09/13/1994|00945||76||||
0006540|09/13/1994|32211||802||||Y
0006540|09/13/1994|32218||3.03||||
0006540|09/13/1994|70300||912||||
0006540|09/13/1994|70507||1.4||||
R161303|09/13/1994|00010||24.02||||
R161303|09/13/1994|00078|<|0.1||||
R161303|09/13/1994|00094||1550||||
R161303|09/13/1994|00300||11.01||||
R161303|09/13/1994|00400||8.96||||
R161303|09/13/1994|00480||0.3||||Y
R161303|09/13/1994|31616|<|17||||
R161303|09/13/1994|72053|>|5||||
0009848|12/19/1994|00410||428||||
0009848|12/19/1994|00530||492||||
0009848|12/19/1994|00535||84||||
0009848|12/19/1994|00610||4.24||||
0009848|12/19/1994|00625||15.8||||
0009848|12/19/1994|00630||2.13||||
0009848|12/19/1994|00665||1.4||||
0009848|12/19/1994|00680||47||||
0009848|12/19/1994|00940||121||||
0009848|12/19/1994|00945||131||||
0009848|12/19/1994|32211||33.5||||
0009848|12/19/1994|32218||0||||
0009848|12/19/1994|70300||740||||
0009848|12/19/1994|70507||0.52||||
R168091|12/19/1994|00010||4.18||||
R168091|12/19/1994|00078|<|0.1||||
R168091|12/19/1994|00094||1423||||
R168091|12/19/1994|00300||7.26||||
R168091|12/19/1994|00400||8.47||||
R168091|12/19/1994|31616||440||||
R168091|12/19/1994|72053|>|10||||
